account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,latest_churn_date,latest_reason_code,total_refund_usd,preceding_upgrade_flag,preceding_downgrade_flag,n_churn_events,ever_reactivated,is_churned,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,n_subscriptions,first_sub_start,n_upgrades,n_downgrades,n_tickets,avg_csat,avg_resolution_hrs,avg_first_response_min,n_escalations,total_usage,total_duration_secs,total_errors,n_features_used,active_days,beta_usage,signup_month,lifetime_days,lifetime_months
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,2024-09-12,budget,0.0,True,False,1.0,False,1,0,0,annual,True,7,2024-06-21,1,1,2.0,3.5,14.5,123.0,0.0,268,66983,18,20,28,1,2024-06,83.0,2.726675427069645
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,2024-12-25,pricing,0.0,False,False,1.0,False,1,1078,12936,annual,True,5,2024-08-27,1,0,2.0,3.9906382978723407,28.5,42.0,0.0,183,69505,10,16,18,2,2024-08,120.0,3.9421813403416555
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,2024-10-01,unknown,0.0,False,False,1.0,False,1,1960,23520,monthly,True,15,2023-03-21,0,3,1.0,3.0,35.0,115.0,0.0,840,243616,47,34,80,9,2023-02,560.0,18.396846254927727
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,2024-12-13,pricing,186.32999999999998,False,False,2.0,True,1,4165,49980,annual,True,12,2024-08-02,1,2,3.0,3.660425531914894,33.666666666666664,76.33333333333333,0.0,634,176002,29,30,59,5,2024-07,133.0,4.369250985545335
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,2024-08-13,support,0.0,False,False,2.0,False,1,12935,155220,annual,True,15,2023-02-06,1,1,5.0,3.988765957446809,40.6,97.8,0.0,690,203395,40,32,64,7,2023-01,554.0,18.199737187910642
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,2024-06-25,budget,0.0,True,False,1.0,False,1,4179,50148,monthly,True,16,2023-09-06,0,1,3.0,4.320851063829788,24.666666666666668,89.66666666666667,0.0,808,254330,46,36,77,10,2023-08,293.0,9.625492772667542
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,2024-12-30,support,25.41,True,False,1.0,False,1,0,0,monthly,True,11,2024-12-19,1,0,5.0,3.8,45.2,101.6,0.0,486,168310,20,30,46,4,2024-12,11.0,0.36136662286465177
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,2024-11-01,pricing,0.0,True,False,2.0,False,1,0,0,annual,True,12,2024-05-17,2,1,3.0,3.654184397163121,30.333333333333332,96.33333333333333,0.0,709,194123,33,36,67,12,2024-04,168.0,5.519053876478318
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,2024-11-18,support,0.0,False,False,1.0,False,1,3184,38208,monthly,True,13,2024-10-23,3,0,3.0,3.9875177304964544,58.0,48.0,0.0,644,204483,48,33,63,11,2024-10,26.0,0.8541392904073587
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,2024-11-24,competitor,25.92,True,False,3.0,False,1,209,2508,annual,True,12,2024-02-02,4,1,1.0,4.0,67.0,30.0,0.0,721,203848,46,35,66,8,2024-01,296.0,9.724047306176084
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,2024-12-17,budget,0.0,False,False,1.0,False,1,6368,76416,annual,False,8,2024-10-31,0,0,1.0,3.0,64.0,141.0,0.0,369,96816,14,22,36,2,2024-10,47.0,1.5440210249671484
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,,,0.0,0,0,0.0,0,0,209,2508,annual,True,11,2024-06-30,0,0,3.0,4.3270921985815605,31.666666666666668,95.33333333333333,1.0,636,197685,34,31,62,11,2024-06,,
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,2023-07-21,features,0.0,False,False,1.0,False,1,2985,35820,annual,True,7,2023-03-12,0,0,6.0,3.3333333333333335,31.833333333333332,75.66666666666667,1.0,307,90576,12,21,30,3,2023-01,131.0,4.303547963206308
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,2024-08-10,budget,0.0,False,False,1.0,False,1,380,4560,monthly,True,8,2024-07-17,0,0,4.0,3.7406382978723407,39.5,65.5,0.0,402,130242,30,26,39,5,2024-06,24.0,0.7884362680683311
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,,,0.0,0,0,0.0,0,0,4179,50148,monthly,False,10,2024-01-12,3,0,6.0,4.6604255319148935,43.166666666666664,114.5,0.0,476,145972,25,31,50,6,2023-12,,
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,2024-12-26,pricing,86.02,False,False,1.0,False,1,6567,78804,monthly,True,9,2024-11-08,0,1,2.0,3.9906382978723407,49.5,110.0,0.0,458,121379,24,24,43,3,2024-11,48.0,1.5768725361366622
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,2024-07-18,unknown,0.0,True,False,1.0,False,1,882,10584,monthly,False,12,2023-08-13,1,0,5.0,3.796255319148936,37.4,97.2,0.0,571,180056,35,32,55,4,2023-07,340.0,11.169513797634691
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,2024-12-09,budget,0.0,True,False,2.0,False,1,228,2736,annual,True,16,2024-09-04,2,0,4.0,3.7453191489361704,57.5,106.0,0.0,864,270008,42,31,81,7,2024-09,96.0,3.1537450722733245
